name,shape,n_elements,mean,std,abs_max,max_sigma,n_outliers,outlier_ratio_pct,dist_3_6_pct,dist_6_10_pct,dist_10_50_pct,dist_50p_pct,g2_pct_groups_with_outlier,g2_pct_groups_with_multi_outlier,g2_avg_outliers_per_active_group,g2_victim_waste_pct,g4_pct_groups_with_outlier,g4_pct_groups_with_multi_outlier,g4_avg_outliers_per_active_group,g4_victim_waste_pct,g8_pct_groups_with_outlier,g8_pct_groups_with_multi_outlier,g8_avg_outliers_per_active_group,g8_victim_waste_pct
encoder.layer.11.output.dense,"(32, 128, 3072)",12582912,-0.08575085,0.14294447,9.9525795,69.625496,176084,1.399389902750651,66.78005951704868,23.07591831171486,10.000908657231776,0.1431135140046796,2.7389685312906904,0.05981127421061198,1.0218371527556132,1.3694842656453452,5.267461140950521,0.30644734700520837,1.0626674713337356,3.9505958557128906,9.888585408528645,1.0860443115234375,1.1321254516697314,8.652512232462566
encoder.layer.2.attention.output.dense,"(32, 128, 768)",3145728,0.0070783813,0.23152003,3.3161075,14.323199,58787,1.8687884012858074,93.40500450779933,6.55246908330073,0.04252640889992685,0.0,3.5343170166015625,0.2032597859700521,1.0575103435869762,1.7671585083007812,6.362660725911458,0.9639739990234375,1.1748471161916942,4.771995544433594,10.664621988932293,2.866617838541667,1.401860021461786,9.331544240315754
encoder.layer.2.attention.self.key,"(32, 128, 768)",3145728,-0.015715174,0.5825976,11.18796,19.203579,17475,0.5555152893066406,76.26895565092991,1.9399141630901289,21.79113018597997,0.0,1.1030197143554688,0.0080108642578125,1.0072626664361057,0.5515098571777344,2.1773020426432295,0.04412333170572917,1.020557145360042,1.6329765319824219,4.231770833333334,0.20395914713541666,1.0501802884615385,3.7027994791666665
encoder.layer.2.attention.self.query,"(32, 128, 768)",3145728,-0.015715174,0.5825976,11.18796,19.203579,17475,0.5555152893066406,76.26895565092991,1.9399141630901289,21.79113018597997,0.0,1.1030197143554688,0.0080108642578125,1.0072626664361057,0.5515098571777344,2.1773020426432295,0.04412333170572917,1.020557145360042,1.6329765319824219,4.231770833333334,0.20395914713541666,1.0501802884615385,3.7027994791666665
encoder.layer.2.attention.self.value,"(32, 128, 768)",3145728,-0.015715174,0.5825976,11.18796,19.203579,17475,0.5555152893066406,76.26895565092991,1.9399141630901289,21.79113018597997,0.0,1.1030197143554688,0.0080108642578125,1.0072626664361057,0.5515098571777344,2.1773020426432295,0.04412333170572917,1.020557145360042,1.6329765319824219,4.231770833333334,0.20395914713541666,1.0501802884615385,3.7027994791666665
encoder.layer.2.intermediate.dense,"(32, 128, 768)",3145728,-0.043555956,1.4779056,50.180233,33.95361,7810,0.2482732137044271,48.06658130601792,1.997439180537772,49.9359795134443,0.0,0.4965464274088542,0.0,1.0,0.2482732137044271,0.9930928548177084,0.0,1.0,0.7448196411132812,1.9861857096354167,0.0,1.0,1.7379124959309895
encoder.layer.2.output.dense,"(32, 128, 3072)",12582912,-0.03547958,0.18712653,55.94729,298.98105,152895,1.2151002883911133,65.68625527322672,24.699957487164394,9.571928447627457,0.04185879198142516,2.4125417073567705,0.017658869425455727,1.0073196120803247,1.2062708536783853,4.758135477701822,0.101470947265625,1.0214928045537754,3.568601608276367,9.349250793457031,0.36061604817708337,1.0397413142379175,8.180594444274902
encoder.layer.3.attention.output.dense,"(32, 128, 768)",3145728,0.0019054444,0.21500441,2.8635132,13.318393,46586,1.4809290568033853,94.1935345382733,5.7313355943845785,0.07512986734211995,0.0,2.765210469563802,0.19664764404296875,1.0711148920515945,1.382605234781901,4.955546061197916,0.8303324381510416,1.1953710356153135,3.7166595458984375,8.203633626302082,2.404530843098958,1.4441688883377766,7.178179423014323
encoder.layer.3.attention.self.key,"(32, 128, 768)",3145728,-0.017752187,0.5866848,14.7452965,25.133251,15199,0.48316319783528644,73.37982762023817,1.5198368313704849,25.10033554839134,0.0,0.9612401326497396,0.005086263020833334,1.0052913552483629,0.4806200663248698,1.9054412841796875,0.026830037434895832,1.014280947614281,1.4290809631347656,3.7348429361979165,0.12385050455729167,1.0349312270189297,3.2679875691731772
encoder.layer.3.attention.self.query,"(32, 128, 768)",3145728,-0.017752187,0.5866848,14.7452965,25.133251,15199,0.48316319783528644,73.37982762023817,1.5198368313704849,25.10033554839134,0.0,0.9612401326497396,0.005086263020833334,1.0052913552483629,0.4806200663248698,1.9054412841796875,0.026830037434895832,1.014280947614281,1.4290809631347656,3.7348429361979165,0.12385050455729167,1.0349312270189297,3.2679875691731772
encoder.layer.3.attention.self.value,"(32, 128, 768)",3145728,-0.017752187,0.5866848,14.7452965,25.133251,15199,0.48316319783528644,73.37982762023817,1.5198368313704849,25.10033554839134,0.0,0.9612401326497396,0.005086263020833334,1.0052913552483629,0.4806200663248698,1.9054412841796875,0.026830037434895832,1.014280947614281,1.4290809631347656,3.7348429361979165,0.12385050455729167,1.0349312270189297,3.2679875691731772
encoder.layer.3.intermediate.dense,"(32, 128, 768)",3145728,-0.028907336,1.3085481,93.32959,71.32301,4730,0.15036265055338544,14.376321353065538,3.678646934460888,81.26849894291755,0.6765327695560254,0.30072530110677087,0.0,1.0,0.15036265055338544,0.6014506022135417,0.0,1.0,0.45108795166015625,1.2029012044270835,0.0,1.0,1.0525385538736978
encoder.layer.3.output.dense,"(32, 128, 3072)",12582912,-0.036323577,0.179425,7.9646273,44.38973,199211,1.5831867853800456,61.921781427732405,26.3228436180733,11.755374954194297,0.0,3.146568934122721,0.01980463663736979,1.0062940418760893,1.5732844670613606,6.207911173502604,0.12416839599609375,1.0201091743307182,4.655933380126953,12.117258707682293,0.532976786295573,1.045244191659496,10.602601369222004
encoder.layer.4.attention.output.dense,"(32, 128, 768)",3145728,-0.00037978787,0.24657804,3.1602173,12.816297,48249,1.5337944030761719,96.84345789550044,3.0798565773383904,0.07668552716118468,0.0,2.8802235921223955,0.18736521402994794,1.0650523155710565,1.4401117960611978,5.085500081380209,0.9263356526692709,1.2064059608941342,3.8141250610351562,8.40606689453125,2.6885986328125,1.4597023053185696,7.355308532714844
encoder.layer.4.attention.self.key,"(32, 128, 768)",3145728,-0.027381858,0.6731248,13.266283,19.708504,7453,0.23692448933919272,45.31061317590232,3.0725882195089227,51.61679860458875,0.0,0.4727681477864583,0.0010808308919270835,1.0022861753630985,0.23638407389322916,0.9419759114583334,0.0057220458984375,1.006074514038877,0.70648193359375,1.869964599609375,0.024922688802083332,1.0135998912008704,1.6362190246582031
encoder.layer.4.attention.self.query,"(32, 128, 768)",3145728,-0.027381858,0.6731248,13.266283,19.708504,7453,0.23692448933919272,45.31061317590232,3.0725882195089227,51.61679860458875,0.0,0.4727681477864583,0.0010808308919270835,1.0022861753630985,0.23638407389322916,0.9419759114583334,0.0057220458984375,1.006074514038877,0.70648193359375,1.869964599609375,0.024922688802083332,1.0135998912008704,1.6362190246582031
encoder.layer.4.attention.self.value,"(32, 128, 768)",3145728,-0.027381858,0.6731248,13.266283,19.708504,7453,0.23692448933919272,45.31061317590232,3.0725882195089227,51.61679860458875,0.0,0.4727681477864583,0.0010808308919270835,1.0022861753630985,0.23638407389322916,0.9419759114583334,0.0057220458984375,1.006074514038877,0.70648193359375,1.869964599609375,0.024922688802083332,1.0135998912008704,1.6362190246582031
encoder.layer.4.intermediate.dense,"(32, 128, 768)",3145728,-0.036082562,1.2870017,102.469376,79.618675,4234,0.13459523518880206,4.180444024563061,2.71610769957487,92.34766178554558,0.7557864903164856,0.26919047037760413,0.0,1.0,0.13459523518880206,0.5383809407552083,0.0,1.0,0.40378570556640625,1.0767618815104165,0.0,1.0,0.9421666463216146
