name,shape,n_elements,mean,std,abs_max,max_sigma,n_outliers,outlier_ratio_pct,dist_3_6_pct,dist_6_10_pct,dist_10_50_pct,dist_50p_pct,g2_pct_groups_with_outlier,g2_pct_groups_with_multi_outlier,g2_avg_outliers_per_active_group,g2_victim_waste_pct,g4_pct_groups_with_outlier,g4_pct_groups_with_multi_outlier,g4_avg_outliers_per_active_group,g4_victim_waste_pct,g8_pct_groups_with_outlier,g8_pct_groups_with_multi_outlier,g8_avg_outliers_per_active_group,g8_victim_waste_pct
encoder.layer.4.attention.self.query.weight,"(768, 768)",589824,-0.00012311988,0.04208046,0.3893369,9.252202,2293,0.3887600368923611,99.17139119058002,0.8286088094199738,0.0,0.0,0.7761637369791667,0.0013563368055555555,1.0017474879860202,0.38808186848958337,1.544189453125,0.010850694444444444,1.0070267896354852,1.15814208984375,3.068033854166667,0.04069010416666667,1.0137046861184793,2.684529622395833
encoder.layer.4.attention.self.key.weight,"(768, 768)",589824,1.2568337e-05,0.0418363,0.39104614,9.347054,2232,0.37841796875,99.23835125448028,0.7616487455197133,0.0,0.0,0.7544623480902778,0.0023735894097222225,1.0031460674157304,0.3772311740451389,1.502143012152778,0.010850694444444444,1.0076749435665915,1.1266072591145835,2.975802951388889,0.05018446180555555,1.0173199635369188,2.6038275824652777
encoder.layer.4.attention.self.value.weight,"(768, 768)",589824,5.983287e-05,0.03490713,0.20931585,5.996364,2725,0.4620022243923611,100.0,0.0,0.0,0.0,0.9189181857638888,0.005086263020833334,1.0055350553505535,0.4594590928819444,1.8208821614583333,0.027126736111111112,1.0148975791433892,1.36566162109375,3.598361545138889,0.09765625,1.0271390878251037,3.1485663519965277
encoder.layer.4.attention.output.dense.weight,"(768, 768)",589824,1.5333831e-05,0.03251721,0.32894155,10.115922,3556,0.6028917100694444,99.71878515185601,0.2530933633295838,0.028121484814398204,0.0,1.1844211154513888,0.0213623046875,1.0180360721442885,0.5922105577256944,2.292887369791667,0.11393229166666667,1.05175983436853,1.71966552734375,4.3212890625,0.4408094618055556,1.1161330822347773,3.7811279296875
encoder.layer.4.intermediate.dense.weight,"(3072, 768)",2359296,8.538366e-05,0.040755313,0.86439115,21.209288,10481,0.4442426893446181,98.94094074992844,0.9254842095219922,0.1335750405495659,0.0,0.8767869737413194,0.011698404947916668,1.013342357149763,0.4383934868706597,1.7178005642361112,0.04899766710069445,1.0344453217528622,1.2883504231770835,3.3362494574652777,0.15767415364583331,1.065250533590812,2.9192182752821183
encoder.layer.4.output.dense.weight,"(768, 3072)",2359296,-1.6500953e-05,0.0398591,6.8175616,171.04153,15379,0.6518469916449653,98.48494700565706,1.24195331295923,0.26009493465114764,0.013004746732557382,1.2953016493055556,0.008392333984375,1.006479057591623,0.6476508246527778,2.556355794270833,0.05052354600694445,1.0199628597957289,1.917266845703125,4.993693033854166,0.2105712890625,1.04427242479799,4.369481404622396
encoder.layer.5.attention.self.query.weight,"(768, 768)",589824,-2.6862654e-05,0.0433721,0.36714175,8.46493,2246,0.3807915581597222,99.64381121994657,0.3561887800534283,0.0,0.0,0.760226779513889,0.0013563368055555555,1.0017841213202499,0.3801133897569445,1.5089246961805556,0.014241536458333334,1.009438202247191,1.1316935221354165,2.982584635416667,0.06374782986111112,1.0213733515234198,2.609761555989583
encoder.layer.5.attention.self.key.weight,"(768, 768)",589824,-5.9039274e-05,0.04334432,0.35946846,8.2933235,2361,0.4002888997395833,99.27996611605252,0.7200338839474798,0.0,0.0,0.7992214626736112,0.0013563368055555555,1.0016970725498515,0.3996107313368056,1.5896267361111112,0.011528862847222222,1.0072525597269624,1.1922200520833335,3.1412760416666665,0.06103515625,1.0194300518134716,2.748616536458333
encoder.layer.5.attention.self.value.weight,"(768, 768)",589824,-3.8215483e-05,0.034922637,0.2209414,6.3265953,2931,0.4969278971354167,99.86352780620949,0.1364721937905152,0.0,0.0,0.9911431206597222,0.002712673611111111,1.0027369141293192,0.4955715603298611,1.9680447048611112,0.019666883680555556,1.0099931082012406,1.4760335286458335,3.8831922743055554,0.09223090277777778,1.0237513098148796,3.397793240017361
encoder.layer.5.attention.output.dense.weight,"(768, 768)",589824,1.6166196e-05,0.033152197,0.3215669,9.699717,3477,0.5894978841145833,99.62611446649412,0.37388553350589593,0.0,0.0,1.1583116319444444,0.02068413628472222,1.0178571428571428,0.5791558159722222,2.254231770833333,0.09833441840277778,1.046028880866426,1.690673828125,4.261610243055555,0.3811306423611111,1.1066199872692553,3.728908962673611
